time,classes_shipping:80_shipping,classes_loaded_shipping:80_shipping,classes_unloaded_shipping:80_shipping,counter_status_200_metrics_shipping:80_shipping,counter_status_201_shipping_shipping:80_shipping,gauge_response_metrics_shipping:80_shipping,gauge_response_shipping_shipping:80_shipping,gc_g1_old_generation_count_shipping:80_shipping,gc_g1_old_generation_time_shipping:80_shipping,gc_g1_young_generation_count_shipping:80_shipping,gc_g1_young_generation_time_shipping:80_shipping,heap_shipping:80_shipping,heap_committed_shipping:80_shipping,heap_init_shipping:80_shipping,heap_used_shipping:80_shipping,httpsessions_active_shipping:80_shipping,httpsessions_max_shipping:80_shipping,instance_uptime_shipping:80_shipping,jvm_classes_loaded_shipping:80_shipping,jvm_classes_loaded_total_shipping:80_shipping,jvm_classes_unloaded_total_shipping:80_shipping,jvm_gc_collection_seconds_count_G1 Young Generation_shipping:80_shipping,jvm_gc_collection_seconds_count_G1 Old Generation_shipping:80_shipping,jvm_gc_collection_seconds_sum_G1 Young Generation_shipping:80_shipping,jvm_gc_collection_seconds_sum_G1 Old Generation_shipping:80_shipping,jvm_info_shipping:80_shipping_Oracle Corporation_1.8.0_111-internal-alpine-r0-b14,jvm_memory_bytes_committed_heap_shipping:80_shipping,jvm_memory_bytes_committed_nonheap_shipping:80_shipping,jvm_memory_bytes_max_heap_shipping:80_shipping,jvm_memory_bytes_max_nonheap_shipping:80_shipping,jvm_memory_bytes_used_heap_shipping:80_shipping,jvm_memory_bytes_used_nonheap_shipping:80_shipping,jvm_memory_pool_bytes_committed_shipping:80_shipping_Code Cache,jvm_memory_pool_bytes_committed_shipping:80_shipping_Metaspace,jvm_memory_pool_bytes_committed_shipping:80_shipping_Compressed Class Space,jvm_memory_pool_bytes_committed_shipping:80_shipping_G1 Eden Space,jvm_memory_pool_bytes_committed_shipping:80_shipping_G1 Survivor Space,jvm_memory_pool_bytes_committed_shipping:80_shipping_G1 Old Gen,jvm_memory_pool_bytes_max_shipping:80_shipping_Code Cache,jvm_memory_pool_bytes_max_shipping:80_shipping_Metaspace,jvm_memory_pool_bytes_max_shipping:80_shipping_Compressed Class Space,jvm_memory_pool_bytes_max_shipping:80_shipping_G1 Eden Space,jvm_memory_pool_bytes_max_shipping:80_shipping_G1 Survivor Space,jvm_memory_pool_bytes_max_shipping:80_shipping_G1 Old Gen,jvm_memory_pool_bytes_used_shipping:80_shipping_Code Cache,jvm_memory_pool_bytes_used_shipping:80_shipping_Metaspace,jvm_memory_pool_bytes_used_shipping:80_shipping_Compressed Class Space,jvm_memory_pool_bytes_used_shipping:80_shipping_G1 Eden Space,jvm_memory_pool_bytes_used_shipping:80_shipping_G1 Survivor Space,jvm_memory_pool_bytes_used_shipping:80_shipping_G1 Old Gen,jvm_threads_current_shipping:80_shipping,jvm_threads_daemon_shipping:80_shipping,jvm_threads_deadlocked_shipping:80_shipping,jvm_threads_deadlocked_monitor_shipping:80_shipping,jvm_threads_peak_shipping:80_shipping,jvm_threads_started_total_shipping:80_shipping,mem_shipping:80_shipping,mem_free_shipping:80_shipping,nonheap_shipping:80_shipping,nonheap_committed_shipping:80_shipping,nonheap_init_shipping:80_shipping,nonheap_used_shipping:80_shipping,process_cpu_seconds_total_shipping:80_shipping,process_max_fds_shipping:80_shipping,process_open_fds_shipping:80_shipping,process_resident_memory_bytes_shipping:80_shipping,process_start_time_seconds_shipping:80_shipping,process_virtual_memory_bytes_shipping:80_shipping,processors_shipping:80_shipping,request_duration_seconds_bucket_shipping:80_shipping_0.005_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.01_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.025_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.05_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.075_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.1_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.25_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.5_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.75_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_1.0_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_2.5_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_5.0_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_7.5_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_10.0_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_+Inf_POST_/shipping_shipping_201,request_duration_seconds_count_shipping:80_shipping_POST_/shipping_shipping_201,request_duration_seconds_sum_shipping:80_shipping_POST_/shipping_shipping_201,scrape_duration_seconds_shipping:80_shipping,scrape_samples_post_metric_relabeling_shipping:80_shipping,scrape_samples_scraped_shipping:80_shipping,scrape_series_added_shipping:80_shipping,systemload_average_shipping:80_shipping,threads_shipping:80_shipping,threads_daemon_shipping:80_shipping,threads_peak_shipping:80_shipping,threads_totalStarted_shipping:80_shipping,up_shipping:80_shipping,uptime_shipping:80_shipping
2020-05-31T18:50:21,7840.0,7840.0,0.0,111650.0,874126.0,1.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546473867.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,26214400.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,54239.0,0.0,77920.0,2496.0,75092.0,2051.65,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.001930515,92.0,92.0,0.0,2.17626953125,23.0,19.0,33.0,52.0,1.0,546526492.0
2020-05-31T18:50:22,7840.0,7840.0,0.0,111651.0,874126.0,1.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546474867.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,26214400.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,54107.0,0.0,77920.0,2496.0,75092.0,2051.65,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.002183739,92.0,92.0,0.0,2.17626953125,23.0,19.0,33.0,52.0,1.0,546527492.0
2020-05-31T18:50:23,7840.0,7840.0,0.0,111652.0,874126.0,1.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546475867.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,26214400.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,54091.0,0.0,77920.0,2496.0,75092.0,2051.65,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.001919073,92.0,92.0,0.0,2.17626953125,23.0,19.0,33.0,52.0,1.0,546528492.0
2020-05-31T18:50:24,7840.0,7840.0,0.0,111653.0,874126.0,1.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546476867.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,26214400.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,53960.0,0.0,77920.0,2496.0,75092.0,2051.65,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.002308167,92.0,92.0,0.0,2.001953125,23.0,19.0,33.0,52.0,1.0,546529492.0
2020-05-31T18:50:25,7840.0,7840.0,0.0,111654.0,874126.0,3.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546477867.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,26214400.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,53862.0,0.0,77920.0,2496.0,75092.0,2051.65,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.001884922,92.0,92.0,0.0,2.001953125,23.0,19.0,33.0,52.0,1.0,546530493.0
2020-05-31T18:50:26,7840.0,7840.0,0.0,111655.0,874126.0,1.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546478868.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,26214400.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,53862.0,0.0,77920.0,2496.0,75092.0,2051.66,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.002303698,92.0,92.0,0.0,2.001953125,23.0,19.0,33.0,52.0,1.0,546531493.0
2020-05-31T18:50:27,7840.0,7840.0,0.0,111656.0,874126.0,2.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546479871.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,26214400.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,53862.0,0.0,77920.0,2496.0,75092.0,2051.67,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.001934992,92.0,92.0,0.0,2.001953125,23.0,19.0,33.0,52.0,1.0,546532495.0
2020-05-31T18:50:28,7840.0,7840.0,0.0,111657.0,874126.0,1.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546480867.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,26214400.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,53730.0,0.0,77920.0,2496.0,75092.0,2051.67,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.001881408,92.0,92.0,0.0,2.001953125,23.0,19.0,33.0,52.0,1.0,546533492.0
2020-05-31T18:50:29,7840.0,7840.0,0.0,111658.0,874126.0,1.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546481867.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78013840.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,27262976.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,53592.0,0.0,77920.0,2496.0,75092.0,2051.67,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.002082915,92.0,92.0,0.0,1.84130859375,23.0,19.0,33.0,52.0,1.0,546534495.0
2020-05-31T18:50:30,7840.0,7840.0,0.0,111659.0,874126.0,1.0,1.0,0.0,0.0,2162.0,21680.0,131072.0,131072.0,65536.0,76185.0,0.0,-1.0,546482867.0,7840.0,7840.0,0.0,2162.0,0.0,21.68,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,79062416.0,76894504.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27319040.0,44435728.0,5139736.0,27262976.0,1048576.0,50750864.0,23.0,19.0,0.0,0.0,33.0,52.0,206164.0,53464.0,0.0,77920.0,2496.0,75092.0,2051.67,1048576.0,30.0,299380736.0,1590384715.725,1770811392.0,4.0,868399.0,872698.0,873936.0,874093.0,874115.0,874122.0,874124.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,874125.0,759.1929949950064,0.00188773,92.0,92.0,0.0,1.84130859375,23.0,19.0,33.0,52.0,1.0,546535492.0
