time,counter_status_200_prometheus_queue-master:80_queue-master,gauge_response_prometheus_queue-master:80_queue-master,scrape_duration_seconds_queue-master:80_queue-master,scrape_samples_post_metric_relabeling_queue-master:80_queue-master,scrape_samples_scraped_queue-master:80_queue-master,scrape_series_added_queue-master:80_queue-master,up_queue-master:80_queue-master
2020-05-31T18:52:34,111770.0,1.0,0.001100931,2.0,2.0,0.0,1.0
2020-05-31T18:52:35,111770.0,1.0,0.001106386,2.0,2.0,0.0,1.0
2020-05-31T18:52:36,111775.0,1.0,0.000970859,2.0,2.0,0.0,1.0
2020-05-31T18:52:37,111775.0,1.0,0.001060334,2.0,2.0,0.0,1.0
2020-05-31T18:52:38,111775.0,1.0,0.001006798,2.0,2.0,0.0,1.0
2020-05-31T18:52:39,111775.0,1.0,0.001340404,2.0,2.0,0.0,1.0
2020-05-31T18:52:40,111775.0,1.0,0.000981457,2.0,2.0,0.0,1.0
2020-05-31T18:52:41,111780.0,1.0,0.001310789,2.0,2.0,0.0,1.0
2020-05-31T18:52:42,111780.0,1.0,0.001199138,2.0,2.0,0.0,1.0
2020-05-31T18:52:43,111780.0,1.0,0.001507362,2.0,2.0,0.0,1.0
2020-05-31T18:52:44,111780.0,1.0,0.001342219,2.0,2.0,0.0,1.0
2020-05-31T18:52:45,111780.0,1.0,0.001016858,2.0,2.0,0.0,1.0
2020-05-31T18:52:46,111785.0,1.0,0.001114138,2.0,2.0,0.0,1.0
2020-05-31T18:52:47,111785.0,1.0,0.000965859,2.0,2.0,0.0,1.0
2020-05-31T18:52:48,111785.0,1.0,0.001247692,2.0,2.0,0.0,1.0
2020-05-31T18:52:49,111785.0,1.0,0.00103277,2.0,2.0,0.0,1.0
2020-05-31T18:52:50,111785.0,1.0,0.001016568,2.0,2.0,0.0,1.0
2020-05-31T18:52:51,111790.0,1.0,0.001098704,2.0,2.0,0.0,1.0
2020-05-31T18:52:52,111790.0,1.0,0.000970116,2.0,2.0,0.0,1.0
2020-05-31T18:52:53,111790.0,1.0,0.000917087,2.0,2.0,0.0,1.0
2020-05-31T18:52:54,111790.0,1.0,0.001115109,2.0,2.0,0.0,1.0
2020-05-31T18:52:55,111790.0,1.0,0.001068072,2.0,2.0,0.0,1.0
2020-05-31T18:52:56,111795.0,1.0,0.001314987,2.0,2.0,0.0,1.0
2020-05-31T18:52:57,111795.0,1.0,0.001004964,2.0,2.0,0.0,1.0
2020-05-31T18:52:58,111795.0,1.0,0.001446227,2.0,2.0,0.0,1.0
2020-05-31T18:52:59,111795.0,1.0,0.001159019,2.0,2.0,0.0,1.0
2020-05-31T18:53:00,111795.0,1.0,0.001079844,2.0,2.0,0.0,1.0
2020-05-31T18:53:01,111800.0,1.0,0.000998525,2.0,2.0,0.0,1.0
2020-05-31T18:53:02,111800.0,1.0,0.001011358,2.0,2.0,0.0,1.0
2020-05-31T18:53:03,111800.0,1.0,0.0009055,2.0,2.0,0.0,1.0
2020-05-31T18:53:04,111800.0,1.0,0.001031963,2.0,2.0,0.0,1.0
2020-05-31T18:53:05,111800.0,1.0,0.001282046,2.0,2.0,0.0,1.0
2020-05-31T18:53:06,111805.0,1.0,0.001273594,2.0,2.0,0.0,1.0
2020-05-31T18:53:07,111805.0,1.0,0.000976679,2.0,2.0,0.0,1.0
2020-05-31T18:53:08,111805.0,1.0,0.000981363,2.0,2.0,0.0,1.0
2020-05-31T18:53:09,111805.0,1.0,0.001134329,2.0,2.0,0.0,1.0
2020-05-31T18:53:10,111805.0,1.0,0.001061646,2.0,2.0,0.0,1.0
2020-05-31T18:53:11,111810.0,1.0,0.000997317,2.0,2.0,0.0,1.0
2020-05-31T18:53:12,111810.0,1.0,0.001101208,2.0,2.0,0.0,1.0
2020-05-31T18:53:13,111810.0,1.0,0.001183184,2.0,2.0,0.0,1.0
2020-05-31T18:53:14,111810.0,1.0,0.006072816,2.0,2.0,0.0,1.0
2020-05-31T18:53:15,111810.0,1.0,0.001029543,2.0,2.0,0.0,1.0
2020-05-31T18:53:16,111815.0,1.0,0.000975598,2.0,2.0,0.0,1.0
2020-05-31T18:53:17,111815.0,0.0,0.00092398,2.0,2.0,0.0,1.0
2020-05-31T18:53:18,111815.0,0.0,0.002350428,2.0,2.0,0.0,1.0
2020-05-31T18:53:19,111815.0,0.0,0.000903697,2.0,2.0,0.0,1.0
2020-05-31T18:53:20,111815.0,0.0,0.001173182,2.0,2.0,0.0,1.0
2020-05-31T18:53:21,111820.0,0.0,0.001547293,2.0,2.0,0.0,1.0
2020-05-31T18:53:22,111820.0,1.0,0.001127845,2.0,2.0,0.0,1.0
2020-05-31T18:53:23,111820.0,1.0,0.001016142,2.0,2.0,0.0,1.0
2020-05-31T18:53:24,111820.0,1.0,0.001197171,2.0,2.0,0.0,1.0
2020-05-31T18:53:25,111820.0,1.0,0.000961341,2.0,2.0,0.0,1.0
2020-05-31T18:53:26,111825.0,1.0,0.001123976,2.0,2.0,0.0,1.0
2020-05-31T18:53:27,111825.0,1.0,0.000978054,2.0,2.0,0.0,1.0
2020-05-31T18:53:28,111825.0,1.0,0.001428374,2.0,2.0,0.0,1.0
2020-05-31T18:53:29,111825.0,1.0,0.001082367,2.0,2.0,0.0,1.0
2020-05-31T18:53:30,111825.0,1.0,0.000996238,2.0,2.0,0.0,1.0
2020-05-31T18:53:31,111830.0,1.0,0.001030194,2.0,2.0,0.0,1.0
2020-05-31T18:53:32,111830.0,1.0,0.001097271,2.0,2.0,0.0,1.0
2020-05-31T18:53:33,111830.0,1.0,0.001966363,2.0,2.0,0.0,1.0
2020-05-31T18:53:34,111830.0,1.0,0.005530442,2.0,2.0,0.0,1.0
2020-05-31T18:53:35,111830.0,1.0,0.001671979,2.0,2.0,0.0,1.0
2020-05-31T18:53:36,111835.0,1.0,0.001001931,2.0,2.0,0.0,1.0
2020-05-31T18:53:37,111835.0,1.0,0.000996129,2.0,2.0,0.0,1.0
2020-05-31T18:53:38,111835.0,1.0,0.001445302,2.0,2.0,0.0,1.0
2020-05-31T18:53:39,111835.0,1.0,0.001032622,2.0,2.0,0.0,1.0
2020-05-31T18:53:40,111835.0,1.0,0.001035636,2.0,2.0,0.0,1.0
2020-05-31T18:53:41,111840.0,1.0,0.001069037,2.0,2.0,0.0,1.0
2020-05-31T18:53:42,111840.0,1.0,0.001246339,2.0,2.0,0.0,1.0
2020-05-31T18:53:43,111840.0,1.0,0.001002687,2.0,2.0,0.0,1.0
2020-05-31T18:53:44,111840.0,1.0,0.001035548,2.0,2.0,0.0,1.0
2020-05-31T18:53:45,111840.0,1.0,0.000952431,2.0,2.0,0.0,1.0
2020-05-31T18:53:46,111845.0,1.0,0.00125623,2.0,2.0,0.0,1.0
2020-05-31T18:53:47,111845.0,1.0,0.00101356,2.0,2.0,0.0,1.0
2020-05-31T18:53:48,111845.0,1.0,0.001102458,2.0,2.0,0.0,1.0
2020-05-31T18:53:49,111845.0,1.0,0.001148823,2.0,2.0,0.0,1.0
2020-05-31T18:53:50,111845.0,1.0,0.00120583,2.0,2.0,0.0,1.0
2020-05-31T18:53:51,111850.0,1.0,0.000973894,2.0,2.0,0.0,1.0
2020-05-31T18:53:52,111850.0,1.0,0.001014023,2.0,2.0,0.0,1.0
2020-05-31T18:53:53,111850.0,1.0,0.000995621,2.0,2.0,0.0,1.0
2020-05-31T18:53:54,111850.0,1.0,0.001017105,2.0,2.0,0.0,1.0
2020-05-31T18:53:55,111850.0,1.0,0.002205275,2.0,2.0,0.0,1.0
2020-05-31T18:53:56,111855.0,1.0,0.001283104,2.0,2.0,0.0,1.0
2020-05-31T18:53:57,111855.0,1.0,0.0010506,2.0,2.0,0.0,1.0
2020-05-31T18:53:58,111855.0,1.0,0.001349052,2.0,2.0,0.0,1.0
2020-05-31T18:53:59,111855.0,1.0,0.000950597,2.0,2.0,0.0,1.0
2020-05-31T18:54:00,111855.0,1.0,0.001043023,2.0,2.0,0.0,1.0
2020-05-31T18:54:01,111860.0,1.0,0.001178991,2.0,2.0,0.0,1.0
2020-05-31T18:54:02,111860.0,1.0,0.001042399,2.0,2.0,0.0,1.0
2020-05-31T18:54:03,111860.0,1.0,0.001005624,2.0,2.0,0.0,1.0
2020-05-31T18:54:04,111860.0,1.0,0.000877292,2.0,2.0,0.0,1.0
2020-05-31T18:54:05,111860.0,1.0,0.001247322,2.0,2.0,0.0,1.0
2020-05-31T18:54:06,111865.0,1.0,0.001539332,2.0,2.0,0.0,1.0
2020-05-31T18:54:07,111865.0,0.0,0.001283237,2.0,2.0,0.0,1.0
2020-05-31T18:54:08,111865.0,0.0,0.001031813,2.0,2.0,0.0,1.0
2020-05-31T18:54:09,111865.0,0.0,0.001005777,2.0,2.0,0.0,1.0
2020-05-31T18:54:10,111865.0,0.0,0.000945572,2.0,2.0,0.0,1.0
2020-05-31T18:54:11,111870.0,0.0,0.001226937,2.0,2.0,0.0,1.0
2020-05-31T18:54:12,111870.0,1.0,0.00096303,2.0,2.0,0.0,1.0
2020-05-31T18:54:13,111870.0,1.0,0.001003231,2.0,2.0,0.0,1.0
2020-05-31T18:54:14,111870.0,1.0,0.00140352,2.0,2.0,0.0,1.0
2020-05-31T18:54:15,111870.0,1.0,0.000969382,2.0,2.0,0.0,1.0
2020-05-31T18:54:16,111875.0,1.0,0.001227304,2.0,2.0,0.0,1.0
2020-05-31T18:54:17,111875.0,1.0,0.001690812,2.0,2.0,0.0,1.0
2020-05-31T18:54:18,111875.0,1.0,0.000977464,2.0,2.0,0.0,1.0
2020-05-31T18:54:19,111875.0,1.0,0.001186371,2.0,2.0,0.0,1.0
2020-05-31T18:54:20,111875.0,1.0,0.001393815,2.0,2.0,0.0,1.0
2020-05-31T18:54:21,111880.0,1.0,0.001238859,2.0,2.0,0.0,1.0
2020-05-31T18:54:22,111880.0,1.0,0.000977656,2.0,2.0,0.0,1.0
2020-05-31T18:54:23,111880.0,1.0,0.000975125,2.0,2.0,0.0,1.0
2020-05-31T18:54:24,111880.0,1.0,0.001425152,2.0,2.0,0.0,1.0
2020-05-31T18:54:25,111880.0,1.0,0.001090969,2.0,2.0,0.0,1.0
2020-05-31T18:54:26,111885.0,1.0,0.001139724,2.0,2.0,0.0,1.0
2020-05-31T18:54:27,111885.0,1.0,0.001019222,2.0,2.0,0.0,1.0
2020-05-31T18:54:28,111885.0,1.0,0.000938019,2.0,2.0,0.0,1.0
2020-05-31T18:54:29,111885.0,1.0,0.001356662,2.0,2.0,0.0,1.0
2020-05-31T18:54:30,111885.0,1.0,0.001046929,2.0,2.0,0.0,1.0
2020-05-31T18:54:31,111890.0,1.0,0.00099636,2.0,2.0,0.0,1.0
2020-05-31T18:54:32,111890.0,1.0,0.001061364,2.0,2.0,0.0,1.0
2020-05-31T18:54:33,111890.0,1.0,0.001266937,2.0,2.0,0.0,1.0
2020-05-31T18:54:34,111890.0,1.0,0.000914613,2.0,2.0,0.0,1.0
2020-05-31T18:54:35,111890.0,1.0,0.001040918,2.0,2.0,0.0,1.0
2020-05-31T18:54:36,111895.0,1.0,0.001047742,2.0,2.0,0.0,1.0
2020-05-31T18:54:37,111895.0,1.0,0.000989519,2.0,2.0,0.0,1.0
2020-05-31T18:54:38,111895.0,1.0,0.001176563,2.0,2.0,0.0,1.0
2020-05-31T18:54:39,111895.0,1.0,0.001125451,2.0,2.0,0.0,1.0
2020-05-31T18:54:40,111895.0,1.0,0.000943637,2.0,2.0,0.0,1.0
2020-05-31T18:54:41,111900.0,1.0,0.001147707,2.0,2.0,0.0,1.0
2020-05-31T18:54:42,111900.0,1.0,0.001101817,2.0,2.0,0.0,1.0
2020-05-31T18:54:43,111900.0,1.0,0.001062649,2.0,2.0,0.0,1.0
2020-05-31T18:54:44,111900.0,1.0,0.001020619,2.0,2.0,0.0,1.0
2020-05-31T18:54:45,111900.0,1.0,0.000941354,2.0,2.0,0.0,1.0
2020-05-31T18:54:46,111905.0,1.0,0.000956746,2.0,2.0,0.0,1.0
2020-05-31T18:54:47,111905.0,0.0,0.001054407,2.0,2.0,0.0,1.0
2020-05-31T18:54:48,111905.0,0.0,0.000983918,2.0,2.0,0.0,1.0
2020-05-31T18:54:49,111905.0,0.0,0.001075639,2.0,2.0,0.0,1.0
2020-05-31T18:54:50,111905.0,0.0,0.000976695,2.0,2.0,0.0,1.0
2020-05-31T18:54:51,111910.0,0.0,0.000983579,2.0,2.0,0.0,1.0
2020-05-31T18:54:52,111910.0,1.0,0.001138141,2.0,2.0,0.0,1.0
2020-05-31T18:54:53,111910.0,1.0,0.00102151,2.0,2.0,0.0,1.0
2020-05-31T18:54:54,111910.0,1.0,0.00120618,2.0,2.0,0.0,1.0
2020-05-31T18:54:55,111910.0,1.0,0.001047423,2.0,2.0,0.0,1.0
2020-05-31T18:54:56,111915.0,1.0,0.001002994,2.0,2.0,0.0,1.0
2020-05-31T18:54:57,111915.0,0.0,0.001024154,2.0,2.0,0.0,1.0
2020-05-31T18:54:58,111915.0,0.0,0.00102395,2.0,2.0,0.0,1.0
2020-05-31T18:54:59,111915.0,0.0,0.001015886,2.0,2.0,0.0,1.0
2020-05-31T18:55:00,111915.0,0.0,0.001057397,2.0,2.0,0.0,1.0
2020-05-31T18:55:01,111920.0,0.0,0.001262474,2.0,2.0,0.0,1.0
2020-05-31T18:55:02,111920.0,0.0,0.001235408,2.0,2.0,0.0,1.0
2020-05-31T18:55:03,111920.0,0.0,0.001031445,2.0,2.0,0.0,1.0
2020-05-31T18:55:04,111920.0,0.0,0.000990406,2.0,2.0,0.0,1.0
2020-05-31T18:55:05,111920.0,0.0,0.001610835,2.0,2.0,0.0,1.0
2020-05-31T18:55:06,111925.0,0.0,0.001003162,2.0,2.0,0.0,1.0
2020-05-31T18:55:07,111925.0,1.0,0.001018776,2.0,2.0,0.0,1.0
2020-05-31T18:55:08,111925.0,1.0,0.001012542,2.0,2.0,0.0,1.0
2020-05-31T18:55:09,111925.0,1.0,0.001028672,2.0,2.0,0.0,1.0
2020-05-31T18:55:10,111925.0,1.0,0.000952782,2.0,2.0,0.0,1.0
2020-05-31T18:55:11,111930.0,1.0,0.001036118,2.0,2.0,0.0,1.0
2020-05-31T18:55:12,111930.0,1.0,0.00103977,2.0,2.0,0.0,1.0
2020-05-31T18:55:13,111930.0,1.0,0.002045648,2.0,2.0,0.0,1.0
2020-05-31T18:55:14,111930.0,1.0,0.002316413,2.0,2.0,0.0,1.0
2020-05-31T18:55:15,111930.0,1.0,0.000987061,2.0,2.0,0.0,1.0
2020-05-31T18:55:16,111935.0,1.0,0.000894317,2.0,2.0,0.0,1.0
2020-05-31T18:55:17,111935.0,1.0,0.001117482,2.0,2.0,0.0,1.0
2020-05-31T18:55:18,111935.0,1.0,0.001637287,2.0,2.0,0.0,1.0
2020-05-31T18:55:19,111935.0,1.0,0.001089874,2.0,2.0,0.0,1.0
2020-05-31T18:55:20,111935.0,1.0,0.001165001,2.0,2.0,0.0,1.0
2020-05-31T18:55:21,111940.0,1.0,0.001027422,2.0,2.0,0.0,1.0
2020-05-31T18:55:22,111940.0,1.0,0.00103802,2.0,2.0,0.0,1.0
2020-05-31T18:55:23,111940.0,1.0,0.000993879,2.0,2.0,0.0,1.0
2020-05-31T18:55:24,111940.0,1.0,0.000899257,2.0,2.0,0.0,1.0
2020-05-31T18:55:25,111940.0,1.0,0.001004334,2.0,2.0,0.0,1.0
2020-05-31T18:55:26,111945.0,1.0,0.001552706,2.0,2.0,0.0,1.0
2020-05-31T18:55:27,111945.0,0.0,0.001002899,2.0,2.0,0.0,1.0
2020-05-31T18:55:28,111945.0,0.0,0.00101948,2.0,2.0,0.0,1.0
2020-05-31T18:55:29,111945.0,0.0,0.001013599,2.0,2.0,0.0,1.0
2020-05-31T18:55:30,111945.0,0.0,0.001185154,2.0,2.0,0.0,1.0
2020-05-31T18:55:31,111950.0,0.0,0.001081819,2.0,2.0,0.0,1.0
2020-05-31T18:55:32,111950.0,1.0,0.00111736,2.0,2.0,0.0,1.0
2020-05-31T18:55:33,111950.0,1.0,0.001061414,2.0,2.0,0.0,1.0
2020-05-31T18:55:34,111950.0,1.0,0.001197762,2.0,2.0,0.0,1.0
2020-05-31T18:55:35,111950.0,1.0,0.00101396,2.0,2.0,0.0,1.0
2020-05-31T18:55:36,111955.0,1.0,0.001539442,2.0,2.0,0.0,1.0
