time,go_gc_duration_seconds_catalogue:80_catalogue_0,go_gc_duration_seconds_catalogue:80_catalogue_0.25,go_gc_duration_seconds_catalogue:80_catalogue_0.5,go_gc_duration_seconds_catalogue:80_catalogue_0.75,go_gc_duration_seconds_catalogue:80_catalogue_1,go_gc_duration_seconds_count_catalogue:80_catalogue,go_gc_duration_seconds_sum_catalogue:80_catalogue,go_goroutines_catalogue:80_catalogue,go_memstats_alloc_bytes_catalogue:80_catalogue,go_memstats_alloc_bytes_total_catalogue:80_catalogue,go_memstats_buck_hash_sys_bytes_catalogue:80_catalogue,go_memstats_frees_total_catalogue:80_catalogue,go_memstats_gc_sys_bytes_catalogue:80_catalogue,go_memstats_heap_alloc_bytes_catalogue:80_catalogue,go_memstats_heap_idle_bytes_catalogue:80_catalogue,go_memstats_heap_inuse_bytes_catalogue:80_catalogue,go_memstats_heap_objects_catalogue:80_catalogue,go_memstats_heap_released_bytes_catalogue:80_catalogue,go_memstats_heap_sys_bytes_catalogue:80_catalogue,go_memstats_last_gc_time_seconds_catalogue:80_catalogue,go_memstats_lookups_total_catalogue:80_catalogue,go_memstats_mallocs_total_catalogue:80_catalogue,go_memstats_mcache_inuse_bytes_catalogue:80_catalogue,go_memstats_mcache_sys_bytes_catalogue:80_catalogue,go_memstats_mspan_inuse_bytes_catalogue:80_catalogue,go_memstats_mspan_sys_bytes_catalogue:80_catalogue,go_memstats_next_gc_bytes_catalogue:80_catalogue,go_memstats_other_sys_bytes_catalogue:80_catalogue,go_memstats_stack_inuse_bytes_catalogue:80_catalogue,go_memstats_stack_sys_bytes_catalogue:80_catalogue,go_memstats_sys_bytes_catalogue:80_catalogue,process_cpu_seconds_total_catalogue:80_catalogue,process_max_fds_catalogue:80_catalogue,process_open_fds_catalogue:80_catalogue,process_resident_memory_bytes_catalogue:80_catalogue,process_start_time_seconds_catalogue:80_catalogue,process_virtual_memory_bytes_catalogue:80_catalogue,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.005_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.01_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.025_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.05_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.1_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.25_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.5_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_1_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_2.5_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_5_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_10_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_+Inf_GET_catalogue_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.005_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.01_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.025_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.05_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.1_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.25_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.5_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_1_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_2.5_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_5_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_10_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_+Inf_GET_catalogue_500,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.005_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.01_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.025_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.05_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.1_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.25_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.5_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_1_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_2.5_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_5_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_10_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_+Inf_GET_catalogue_id_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.005_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.01_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.025_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.05_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.1_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.25_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.5_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_1_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_2.5_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_5_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_10_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_+Inf_GET_catalogue_images_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.005_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.01_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.025_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.05_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.1_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.25_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.5_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_1_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_2.5_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_5_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_10_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_+Inf_GET_catalogue_size_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.005_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.01_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.025_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.05_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.1_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.25_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.5_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_1_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_2.5_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_5_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_10_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_+Inf_GET_metrics_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.005_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.01_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.025_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.05_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.1_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.25_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_0.5_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_1_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_2.5_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_5_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_10_GET_tags_200,request_duration_seconds_bucket_catalogue:80_false_catalogue_+Inf_GET_tags_200,request_duration_seconds_count_catalogue:80_false_catalogue_GET_catalogue_200,request_duration_seconds_count_catalogue:80_false_catalogue_GET_catalogue_500,request_duration_seconds_count_catalogue:80_false_catalogue_GET_catalogue_id_200,request_duration_seconds_count_catalogue:80_false_catalogue_GET_catalogue_images_200,request_duration_seconds_count_catalogue:80_false_catalogue_GET_catalogue_size_200,request_duration_seconds_count_catalogue:80_false_catalogue_GET_metrics_200,request_duration_seconds_count_catalogue:80_false_catalogue_GET_tags_200,request_duration_seconds_sum_catalogue:80_false_catalogue_GET_catalogue_200,request_duration_seconds_sum_catalogue:80_false_catalogue_GET_catalogue_500,request_duration_seconds_sum_catalogue:80_false_catalogue_GET_catalogue_id_200,request_duration_seconds_sum_catalogue:80_false_catalogue_GET_catalogue_images_200,request_duration_seconds_sum_catalogue:80_false_catalogue_GET_catalogue_size_200,request_duration_seconds_sum_catalogue:80_false_catalogue_GET_metrics_200,request_duration_seconds_sum_catalogue:80_false_catalogue_GET_tags_200,scrape_duration_seconds_catalogue:80_catalogue,scrape_samples_post_metric_relabeling_catalogue:80_catalogue,scrape_samples_scraped_catalogue:80_catalogue,scrape_series_added_catalogue:80_catalogue,up_catalogue:80_catalogue
2020-05-31T18:35:39,0.00011359,0.00035543900000000004,0.000502176,0.0009271040000000001,0.016761178,55246.0,33.195607771,10.0,3156344.0,137402155304.0,1645454.0,832373660.0,698368.0,3170856.0,9289728.0,4268032.0,30152.0,4333568.0,11534336.0,1590930292.0041254,5855898.0,832500443.0,4800.0,16384.0,64960.0,196608.0,4194304.0,898410.0,1474560.0,1572864.0,17086712.0,2208.64,1048576.0,13.0,16265216.0,1590384709.01,25788416.0,922886.0,939209.0,944678.0,949447.0,959340.0,990995.0,1055412.0,1056416.0,1056481.0,1056561.0,1056601.0,1056601.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861063.0,872477.0,877522.0,884369.0,900306.0,945312.0,1008600.0,1009358.0,1009386.0,1009452.0,1009476.0,1009476.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109670.0,110565.0,110774.0,110788.0,110791.0,110791.0,110791.0,110791.0,110791.0,110791.0,110791.0,110791.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057607.0,496.0,1010263.0,22.0,11.0,110841.0,11.0,28736.59882082654,1.7694637399999997,30472.856507115674,0.02412424700000001,0.016135093000000003,247.68480137999853,0.008023882000000001,0.004384721,135.0,135.0,0.0,1.0
2020-05-31T18:35:40,0.00011359,0.00035543900000000004,0.000502176,0.000935267,0.016761178,55246.0,33.195607771,15.0,3010240.0,137403937632.0,1645454.0,832390980.0,698368.0,2226056.0,7364608.0,4259840.0,26817.0,4333568.0,11599872.0,1590930293.0082374,5856012.0,832515979.0,4800.0,16384.0,57920.0,196608.0,4194304.0,898410.0,1572864.0,2031616.0,17086712.0,2208.69,1048576.0,13.0,16265216.0,1590384709.01,25788416.0,922914.0,939237.0,944706.0,949475.0,959368.0,991024.0,1055441.0,1056445.0,1056510.0,1056590.0,1056630.0,1056630.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861089.0,872503.0,877548.0,884395.0,900332.0,945338.0,1008628.0,1009386.0,1009414.0,1009480.0,1009504.0,1009504.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109671.0,110566.0,110775.0,110789.0,110792.0,110792.0,110792.0,110792.0,110792.0,110792.0,110792.0,110792.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057613.0,496.0,1010277.0,22.0,11.0,110842.0,11.0,28736.64958483554,1.7694637399999997,30473.335199101664,0.02412424700000001,0.016135093000000003,247.68683509999852,0.008023882000000001,0.005526323,135.0,135.0,0.0,1.0
2020-05-31T18:35:41,0.00011359,0.00035543900000000004,0.000502176,0.000935267,0.016761178,55247.0,33.19601496,10.0,2134192.0,137405705680.0,1645454.0,832409014.0,698368.0,1607552.0,7274496.0,4210688.0,28034.0,4333568.0,11599872.0,1590930294.012266,5856147.0,832533454.0,4800.0,16384.0,66080.0,196608.0,4194304.0,898410.0,2031616.0,2064384.0,17086712.0,2208.72,1048576.0,16.0,16265216.0,1590384709.01,25788416.0,922935.0,939258.0,944727.0,949497.0,959390.0,991048.0,1055465.0,1056469.0,1056534.0,1056614.0,1056654.0,1056654.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861116.0,872531.0,877576.0,884423.0,900360.0,945368.0,1008659.0,1009417.0,1009445.0,1009511.0,1009535.0,1009535.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109672.0,110567.0,110776.0,110790.0,110793.0,110793.0,110793.0,110793.0,110793.0,110793.0,110793.0,110793.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057616.0,496.0,1010285.0,22.0,11.0,110843.0,11.0,28736.760678216546,1.7694637399999997,30474.433666590667,0.02412424700000001,0.016135093000000003,247.6888233569985,0.008023882000000001,0.002885364,135.0,135.0,0.0,1.0
2020-05-31T18:35:42,0.00011359,0.00035543900000000004,0.0004965950000000001,0.0009271040000000001,0.016761178,55248.0,33.197107613,15.0,1553704.0,137407584624.0,1645454.0,832431306.0,698368.0,3529720.0,7389184.0,3932160.0,24548.0,4333568.0,12156928.0,1590930295.7357345,5856271.0,832548513.0,4800.0,16384.0,65440.0,196608.0,4194304.0,898410.0,2064384.0,2031616.0,17086712.0,2208.79,1048576.0,9.0,16265216.0,1590384709.01,25788416.0,922959.0,939282.0,944751.0,949521.0,959414.0,991072.0,1055490.0,1056494.0,1056559.0,1056639.0,1056679.0,1056679.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861145.0,872560.0,877605.0,884452.0,900389.0,945397.0,1008688.0,1009446.0,1009474.0,1009540.0,1009564.0,1009564.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109673.0,110568.0,110777.0,110791.0,110794.0,110794.0,110794.0,110794.0,110794.0,110794.0,110794.0,110794.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057619.0,496.0,1010290.0,22.0,11.0,110844.0,11.0,28736.773935898545,1.7694637399999997,30474.45961670166,0.02412424700000001,0.016135093000000003,247.6924600289985,0.008023882000000001,0.002959498,135.0,135.0,0.0,1.0
2020-05-31T18:35:43,0.00011359,0.00035747400000000004,0.000502176,0.000935267,0.016761178,55249.0,33.197565693,10.0,3321752.0,137409365896.0,1645454.0,832434024.0,698368.0,3374920.0,7667712.0,3203072.0,24484.0,4333568.0,12156928.0,1590930296.6654239,5856502.0,832570365.0,4800.0,16384.0,61920.0,196608.0,4194304.0,898410.0,2031616.0,2031616.0,17086712.0,2208.84,1048576.0,9.0,16265216.0,1590384709.01,25788416.0,922982.0,939305.0,944774.0,949544.0,959437.0,991096.0,1055515.0,1056519.0,1056584.0,1056664.0,1056704.0,1056704.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861161.0,872576.0,877621.0,884468.0,900405.0,945414.0,1008706.0,1009464.0,1009492.0,1009558.0,1009582.0,1009582.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109674.0,110569.0,110778.0,110792.0,110795.0,110795.0,110795.0,110795.0,110795.0,110795.0,110795.0,110795.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057625.0,496.0,1010304.0,22.0,11.0,110845.0,11.0,28736.782098701548,1.7694637399999997,30475.193578925668,0.02412424700000001,0.016135093000000003,247.6942346729985,0.008023882000000001,0.007127348,135.0,135.0,0.0,1.0
2020-05-31T18:35:44,0.00011359,0.000359346,0.000502176,0.000935267,0.016761178,55249.0,33.197565693,9.0,3170856.0,137411097296.0,1645454.0,832454876.0,698368.0,3419288.0,8953856.0,3162112.0,15381.0,4333568.0,12058624.0,1590930296.6654239,5856641.0,832586694.0,4800.0,16384.0,60800.0,196608.0,4194304.0,898410.0,2031616.0,1474560.0,17086712.0,2208.87,1048576.0,9.0,16265216.0,1590384709.01,25788416.0,922996.0,939319.0,944788.0,949558.0,959451.0,991110.0,1055533.0,1056537.0,1056602.0,1056682.0,1056722.0,1056722.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861193.0,872608.0,877653.0,884500.0,900437.0,945446.0,1008738.0,1009496.0,1009524.0,1009590.0,1009614.0,1009614.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109675.0,110570.0,110779.0,110793.0,110796.0,110796.0,110796.0,110796.0,110796.0,110796.0,110796.0,110796.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057631.0,496.0,1010313.0,22.0,11.0,110846.0,11.0,28736.79932526255,1.7694637399999997,30475.511771286663,0.02412424700000001,0.016135093000000003,247.6959868819985,0.008023882000000001,0.003238264,135.0,135.0,0.0,1.0
2020-05-31T18:35:45,0.00011359,0.000359346,0.000502176,0.000935267,0.016761178,55250.0,33.198313384,10.0,2226056.0,137413019464.0,1645454.0,832472409.0,698368.0,3059808.0,8994816.0,2801664.0,15444.0,4333568.0,11599872.0,1590930298.0088246,5856801.0,832605555.0,4800.0,16384.0,58400.0,196608.0,4194304.0,898410.0,1474560.0,1507328.0,17086712.0,2208.91,1048576.0,11.0,16265216.0,1590384709.01,25788416.0,923013.0,939336.0,944805.0,949575.0,959468.0,991127.0,1055552.0,1056556.0,1056621.0,1056701.0,1056741.0,1056741.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861224.0,872639.0,877684.0,884531.0,900469.0,945478.0,1008772.0,1009530.0,1009558.0,1009624.0,1009648.0,1009648.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109675.0,110571.0,110780.0,110794.0,110797.0,110797.0,110797.0,110797.0,110797.0,110797.0,110797.0,110797.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057634.0,496.0,1010333.0,22.0,11.0,110847.0,11.0,28737.110208150552,1.7694637399999997,30476.634936933664,0.02412424700000001,0.016135093000000003,247.69900178699848,0.008023882000000001,0.003510385,135.0,135.0,0.0,1.0
2020-05-31T18:35:46,0.00011359,0.000359346,0.000502176,0.000935267,0.016761178,55251.0,33.201192053,11.0,1607552.0,137415090848.0,1645454.0,832491431.0,698368.0,2381528.0,9256960.0,4284416.0,29409.0,4333568.0,11567104.0,1590930299.0057168,5856924.0,832621064.0,4800.0,16384.0,62080.0,196608.0,4194304.0,898410.0,1507328.0,2031616.0,17086712.0,2208.96,1048576.0,9.0,16265216.0,1590384709.01,25788416.0,923043.0,939366.0,944835.0,949605.0,959498.0,991157.0,1055583.0,1056587.0,1056652.0,1056732.0,1056772.0,1056772.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861253.0,872668.0,877713.0,884560.0,900498.0,945507.0,1008802.0,1009560.0,1009588.0,1009654.0,1009678.0,1009678.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109676.0,110572.0,110781.0,110795.0,110798.0,110798.0,110798.0,110798.0,110798.0,110798.0,110798.0,110798.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057640.0,496.0,1010356.0,22.0,11.0,110848.0,11.0,28737.71267284955,1.7694637399999997,30476.958452306662,0.02412424700000001,0.016135093000000003,247.7008749219985,0.008023882000000001,0.004801422,135.0,135.0,0.0,1.0
2020-05-31T18:35:47,0.00011359,0.00035944700000000004,0.0005032410000000001,0.0009467620000000001,0.016761178,55252.0,33.202052537,9.0,3529720.0,137417158344.0,1645454.0,832508970.0,698368.0,1755072.0,7315456.0,4194304.0,27674.0,4333568.0,11599872.0,1590930300.0037067,5857032.0,832634198.0,4800.0,16384.0,64320.0,196608.0,4194304.0,898410.0,2031616.0,1998848.0,17086712.0,2209.01,1048576.0,12.0,16265216.0,1590384709.01,25788416.0,923074.0,939397.0,944866.0,949636.0,959529.0,991188.0,1055615.0,1056619.0,1056684.0,1056764.0,1056804.0,1056804.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861269.0,872684.0,877729.0,884576.0,900514.0,945524.0,1008821.0,1009579.0,1009607.0,1009673.0,1009697.0,1009697.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109677.0,110573.0,110782.0,110796.0,110799.0,110799.0,110799.0,110799.0,110799.0,110799.0,110799.0,110799.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057646.0,496.0,1010381.0,22.0,11.0,110849.0,11.0,28737.74666303755,1.7694637399999997,30476.98696666166,0.02412424700000001,0.016135093000000003,247.7054706869985,0.008023882000000001,0.027615763,135.0,135.0,0.0,1.0
2020-05-31T18:35:48,0.00011359,0.00035944700000000004,0.0005032410000000001,0.000935267,0.016761178,55252.0,33.202052537,14.0,3374920.0,137418950784.0,1645454.0,832533132.0,698368.0,1680632.0,7372800.0,3997696.0,25125.0,4333568.0,11599872.0,1590930301.096618,5857120.0,832645752.0,4800.0,16384.0,62400.0,196608.0,4197991.0,898410.0,1998848.0,1998848.0,17086712.0,2209.06,1048576.0,13.0,16265216.0,1590384709.01,25788416.0,923095.0,939419.0,944888.0,949658.0,959551.0,991214.0,1055649.0,1056653.0,1056718.0,1056798.0,1056838.0,1056838.0,473.0,477.0,477.0,477.0,495.0,495.0,496.0,496.0,496.0,496.0,496.0,496.0,861293.0,872708.0,877753.0,884600.0,900538.0,945554.0,1008856.0,1009614.0,1009642.0,1009708.0,1009732.0,1009732.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,109678.0,110574.0,110783.0,110797.0,110800.0,110800.0,110800.0,110800.0,110800.0,110800.0,110800.0,110800.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1057652.0,496.0,1010415.0,22.0,11.0,110850.0,11.0,28738.073022018554,1.7694637399999997,30477.012888255656,0.02412424700000001,0.016135093000000003,247.70731596799848,0.008023882000000001,0.003209091,135.0,135.0,0.0,1.0
