time,classes_shipping:80_shipping,classes_loaded_shipping:80_shipping,classes_unloaded_shipping:80_shipping,counter_status_200_metrics_shipping:80_shipping,counter_status_201_shipping_shipping:80_shipping,gauge_response_metrics_shipping:80_shipping,gauge_response_shipping_shipping:80_shipping,gc_g1_old_generation_count_shipping:80_shipping,gc_g1_old_generation_time_shipping:80_shipping,gc_g1_young_generation_count_shipping:80_shipping,gc_g1_young_generation_time_shipping:80_shipping,heap_shipping:80_shipping,heap_committed_shipping:80_shipping,heap_init_shipping:80_shipping,heap_used_shipping:80_shipping,httpsessions_active_shipping:80_shipping,httpsessions_max_shipping:80_shipping,instance_uptime_shipping:80_shipping,jvm_classes_loaded_shipping:80_shipping,jvm_classes_loaded_total_shipping:80_shipping,jvm_classes_unloaded_total_shipping:80_shipping,jvm_gc_collection_seconds_count_G1 Young Generation_shipping:80_shipping,jvm_gc_collection_seconds_count_G1 Old Generation_shipping:80_shipping,jvm_gc_collection_seconds_sum_G1 Young Generation_shipping:80_shipping,jvm_gc_collection_seconds_sum_G1 Old Generation_shipping:80_shipping,jvm_info_shipping:80_shipping_Oracle Corporation_1.8.0_111-internal-alpine-r0-b14,jvm_memory_bytes_committed_heap_shipping:80_shipping,jvm_memory_bytes_committed_nonheap_shipping:80_shipping,jvm_memory_bytes_max_heap_shipping:80_shipping,jvm_memory_bytes_max_nonheap_shipping:80_shipping,jvm_memory_bytes_used_heap_shipping:80_shipping,jvm_memory_bytes_used_nonheap_shipping:80_shipping,jvm_memory_pool_bytes_committed_shipping:80_shipping_Code Cache,jvm_memory_pool_bytes_committed_shipping:80_shipping_Metaspace,jvm_memory_pool_bytes_committed_shipping:80_shipping_Compressed Class Space,jvm_memory_pool_bytes_committed_shipping:80_shipping_G1 Eden Space,jvm_memory_pool_bytes_committed_shipping:80_shipping_G1 Survivor Space,jvm_memory_pool_bytes_committed_shipping:80_shipping_G1 Old Gen,jvm_memory_pool_bytes_max_shipping:80_shipping_Code Cache,jvm_memory_pool_bytes_max_shipping:80_shipping_Metaspace,jvm_memory_pool_bytes_max_shipping:80_shipping_Compressed Class Space,jvm_memory_pool_bytes_max_shipping:80_shipping_G1 Eden Space,jvm_memory_pool_bytes_max_shipping:80_shipping_G1 Survivor Space,jvm_memory_pool_bytes_max_shipping:80_shipping_G1 Old Gen,jvm_memory_pool_bytes_used_shipping:80_shipping_Code Cache,jvm_memory_pool_bytes_used_shipping:80_shipping_Metaspace,jvm_memory_pool_bytes_used_shipping:80_shipping_Compressed Class Space,jvm_memory_pool_bytes_used_shipping:80_shipping_G1 Eden Space,jvm_memory_pool_bytes_used_shipping:80_shipping_G1 Survivor Space,jvm_memory_pool_bytes_used_shipping:80_shipping_G1 Old Gen,jvm_threads_current_shipping:80_shipping,jvm_threads_daemon_shipping:80_shipping,jvm_threads_deadlocked_shipping:80_shipping,jvm_threads_deadlocked_monitor_shipping:80_shipping,jvm_threads_peak_shipping:80_shipping,jvm_threads_started_total_shipping:80_shipping,mem_shipping:80_shipping,mem_free_shipping:80_shipping,nonheap_shipping:80_shipping,nonheap_committed_shipping:80_shipping,nonheap_init_shipping:80_shipping,nonheap_used_shipping:80_shipping,process_cpu_seconds_total_shipping:80_shipping,process_max_fds_shipping:80_shipping,process_open_fds_shipping:80_shipping,process_resident_memory_bytes_shipping:80_shipping,process_start_time_seconds_shipping:80_shipping,process_virtual_memory_bytes_shipping:80_shipping,processors_shipping:80_shipping,request_duration_seconds_bucket_shipping:80_shipping_0.005_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.01_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.025_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.05_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.075_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.1_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.25_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.5_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_0.75_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_1.0_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_2.5_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_5.0_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_7.5_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_10.0_POST_/shipping_shipping_201,request_duration_seconds_bucket_shipping:80_shipping_+Inf_POST_/shipping_shipping_201,request_duration_seconds_count_shipping:80_shipping_POST_/shipping_shipping_201,request_duration_seconds_sum_shipping:80_shipping_POST_/shipping_shipping_201,scrape_duration_seconds_shipping:80_shipping,scrape_samples_post_metric_relabeling_shipping:80_shipping,scrape_samples_scraped_shipping:80_shipping,scrape_series_added_shipping:80_shipping,systemload_average_shipping:80_shipping,threads_shipping:80_shipping,threads_daemon_shipping:80_shipping,threads_peak_shipping:80_shipping,threads_totalStarted_shipping:80_shipping,up_shipping:80_shipping,uptime_shipping:80_shipping
2020-05-31T13:04:19,7840.0,7840.0,0.0,105125.0,609644.0,3.0,1.0,0.0,0.0,1566.0,16663.0,131072.0,131072.0,65536.0,108569.0,0.0,-1.0,525703615.0,7840.0,7840.0,0.0,1567.0,0.0,16.666,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,65156160.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,34603008.0,1048576.0,50476096.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,46003.0,0.0,77920.0,2496.0,75077.0,1658.1,1048576.0,31.0,303665152.0,1590384715.725,1771864064.0,4.0,606162.0,609318.0,610270.0,610392.0,610411.0,610417.0,610418.0,610419.0,610419.0,610419.0,610419.0,610419.0,610419.0,610419.0,610419.0,610547.0,534.1843431839999,0.003721746,92.0,92.0,0.0,5.9306640625,24.0,20.0,33.0,52.0,1.0,525770239.0
2020-05-31T13:04:24,7840.0,7840.0,0.0,105126.0,609792.0,1.0,2.0,0.0,0.0,1566.0,16663.0,131072.0,131072.0,65536.0,63629.0,0.0,-1.0,525708615.0,7840.0,7840.0,0.0,1567.0,0.0,16.666,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,86127680.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,50331648.0,1048576.0,50476096.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,31125.0,0.0,77920.0,2496.0,75077.0,1658.29,1048576.0,31.0,303665152.0,1590384715.725,1771864064.0,4.0,606289.0,609446.0,610398.0,610520.0,610539.0,610545.0,610546.0,610547.0,610547.0,610547.0,610547.0,610547.0,610547.0,610547.0,610547.0,610651.0,534.3092584319998,0.002517607,92.0,92.0,0.0,5.77587890625,24.0,20.0,33.0,52.0,1.0,525775239.0
2020-05-31T13:04:29,7840.0,7840.0,0.0,105127.0,609934.0,2.0,1.0,0.0,0.0,1567.0,16666.0,131072.0,131072.0,65536.0,84109.0,0.0,-1.0,525713614.0,7840.0,7840.0,0.0,1567.0,0.0,16.666,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,101856320.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,2097152.0,1048576.0,50289960.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,78766.0,0.0,77920.0,2496.0,75077.0,1658.45,1048576.0,31.0,303665152.0,1590384715.725,1771864064.0,4.0,606393.0,609550.0,610502.0,610624.0,610643.0,610649.0,610650.0,610651.0,610651.0,610651.0,610651.0,610651.0,610651.0,610651.0,610651.0,610786.0,534.4210426879996,0.002147663,92.0,92.0,0.0,5.39306640625,24.0,20.0,33.0,52.0,1.0,525780240.0
2020-05-31T13:04:34,7840.0,7840.0,0.0,105128.0,610075.0,3.0,1.0,0.0,0.0,1567.0,16666.0,131072.0,131072.0,65536.0,99469.0,0.0,-1.0,525718614.0,7840.0,7840.0,0.0,1568.0,0.0,16.683,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,53435688.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,19922944.0,1048576.0,50289960.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,61239.0,0.0,77920.0,2496.0,75077.0,1658.66,1048576.0,31.0,303665152.0,1590384715.725,1771864064.0,4.0,606527.0,609685.0,610637.0,610759.0,610778.0,610784.0,610785.0,610786.0,610786.0,610786.0,610786.0,610786.0,610786.0,610786.0,610786.0,610922.0,534.5341356689994,0.002862259,92.0,92.0,0.0,5.76220703125,24.0,20.0,33.0,52.0,1.0,525785240.0
2020-05-31T13:04:39,7840.0,7840.0,0.0,105129.0,610178.0,2.0,1.0,0.0,0.0,1567.0,16666.0,131072.0,131072.0,65536.0,52183.0,0.0,-1.0,525723614.0,7840.0,7840.0,0.0,1568.0,0.0,16.683,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,71261480.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,38797312.0,1048576.0,50289960.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,42809.0,0.0,77920.0,2496.0,75077.0,1658.85,1048576.0,32.0,303665152.0,1590384715.725,1771864064.0,4.0,606663.0,609821.0,610773.0,610895.0,610914.0,610920.0,610921.0,610922.0,610922.0,610922.0,610922.0,610922.0,610922.0,610922.0,610922.0,611054.0,534.6452989879995,0.003001476,92.0,92.0,0.0,5.861328125,24.0,20.0,33.0,52.0,1.0,525790240.0
2020-05-31T13:04:44,7840.0,7840.0,0.0,105130.0,610299.0,2.0,1.0,0.0,0.0,1568.0,16683.0,131072.0,131072.0,65536.0,69591.0,0.0,-1.0,525728614.0,7840.0,7840.0,0.0,1568.0,0.0,16.683,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,90135848.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,53477376.0,1048576.0,50289960.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,27688.0,0.0,77920.0,2496.0,75077.0,1659.03,1048576.0,31.0,303665152.0,1590384715.725,1771864064.0,4.0,606795.0,609953.0,610905.0,611027.0,611046.0,611052.0,611053.0,611054.0,611054.0,611054.0,611054.0,611054.0,611054.0,611054.0,611054.0,611191.0,534.7414835329995,0.002386186,92.0,92.0,0.0,6.19287109375,24.0,20.0,33.0,52.0,1.0,525795239.0
2020-05-31T13:04:49,7840.0,7840.0,0.0,105131.0,610420.0,2.0,1.0,0.0,0.0,1568.0,16683.0,131072.0,131072.0,65536.0,88023.0,0.0,-1.0,525733614.0,7840.0,7840.0,0.0,1568.0,0.0,16.683,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,104815912.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,7340032.0,1048576.0,50442048.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,72767.0,0.0,77920.0,2496.0,75077.0,1659.25,1048576.0,31.0,303665152.0,1590384715.725,1771864064.0,4.0,606931.0,610089.0,611042.0,611164.0,611183.0,611189.0,611190.0,611191.0,611191.0,611191.0,611191.0,611191.0,611191.0,611191.0,611191.0,611314.0,534.844155703,0.002052527,92.0,92.0,0.0,5.93701171875,24.0,20.0,33.0,52.0,1.0,525800240.0
2020-05-31T13:04:54,7840.0,7840.0,0.0,105132.0,610548.0,2.0,2.0,0.0,0.0,1568.0,16683.0,131072.0,131072.0,65536.0,102359.0,0.0,-1.0,525738614.0,7840.0,7840.0,0.0,1569.0,0.0,16.688,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,58830656.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,27262976.0,1048576.0,50442048.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,53338.0,0.0,77920.0,2496.0,75077.0,1659.43,1048576.0,31.0,303665152.0,1590384715.725,1771864064.0,4.0,607054.0,610212.0,611165.0,611287.0,611306.0,611312.0,611313.0,611314.0,611314.0,611314.0,611314.0,611314.0,611314.0,611314.0,611314.0,611438.0,534.9579526429999,0.002634033,92.0,92.0,0.0,5.54150390625,24.0,20.0,33.0,52.0,1.0,525805239.0
2020-05-31T13:04:59,7840.0,7840.0,0.0,105133.0,610653.0,2.0,2.0,0.0,0.0,1568.0,16683.0,131072.0,131072.0,65536.0,57451.0,0.0,-1.0,525743614.0,7840.0,7840.0,0.0,1569.0,0.0,16.688,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,78753600.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,47185920.0,1048576.0,50442048.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,34232.0,0.0,77920.0,2496.0,75077.0,1659.61,1048576.0,31.0,303665152.0,1590384715.725,1771864064.0,4.0,607178.0,610336.0,611289.0,611411.0,611430.0,611436.0,611437.0,611438.0,611438.0,611438.0,611438.0,611438.0,611438.0,611438.0,611438.0,611583.0,535.0690779639998,0.002385645,92.0,92.0,0.0,5.177734375,24.0,20.0,33.0,52.0,1.0,525810239.0
2020-05-31T13:05:04,7840.0,7840.0,0.0,105134.0,610787.0,2.0,2.0,0.0,0.0,1569.0,16688.0,131072.0,131072.0,65536.0,76907.0,0.0,-1.0,525748614.0,7840.0,7840.0,0.0,1569.0,0.0,16.688,0.0,1.0,134217728.0,79790080.0,134217728.0,-1.0,98676544.0,76879336.0,29032448.0,45432832.0,5324800.0,71303168.0,1048576.0,61865984.0,251658240.0,-1.0,1073741824.0,-1.0,-1.0,134217728.0,27303872.0,44435728.0,5139736.0,1048576.0,1048576.0,50232000.0,24.0,20.0,0.0,0.0,33.0,52.0,206149.0,79378.0,0.0,77920.0,2496.0,75077.0,1659.82,1048576.0,33.0,303665152.0,1590384715.725,1771864064.0,4.0,607323.0,610481.0,611434.0,611556.0,611575.0,611581.0,611582.0,611583.0,611583.0,611583.0,611583.0,611583.0,611583.0,611583.0,611583.0,611727.0,535.1886721409999,0.002474018,92.0,92.0,0.0,5.32373046875,24.0,20.0,33.0,52.0,1.0,525815239.0
