time,counter_status_200_prometheus_queue-master:80_queue-master,gauge_response_prometheus_queue-master:80_queue-master,scrape_duration_seconds_queue-master:80_queue-master,scrape_samples_post_metric_relabeling_queue-master:80_queue-master,scrape_samples_scraped_queue-master:80_queue-master,scrape_series_added_queue-master:80_queue-master,up_queue-master:80_queue-master
2020-05-31T13:11:54,105214.0,1.0,0.001355204,2.0,2.0,0.0,1.0
2020-05-31T13:11:59,105215.0,1.0,0.001115686,2.0,2.0,0.0,1.0
2020-05-31T13:12:04,105216.0,1.0,0.001169909,2.0,2.0,0.0,1.0
2020-05-31T13:12:09,105217.0,1.0,0.001979314,2.0,2.0,0.0,1.0
2020-05-31T13:12:14,105218.0,1.0,0.000903014,2.0,2.0,0.0,1.0
2020-05-31T13:12:19,105219.0,1.0,0.001023716,2.0,2.0,0.0,1.0
2020-05-31T13:12:24,105220.0,1.0,0.001051209,2.0,2.0,0.0,1.0
2020-05-31T13:12:29,105221.0,1.0,0.001142602,2.0,2.0,0.0,1.0
2020-05-31T13:12:34,105222.0,0.0,0.001017294,2.0,2.0,0.0,1.0
2020-05-31T13:12:39,105223.0,1.0,0.001062676,2.0,2.0,0.0,1.0
2020-05-31T13:12:44,105224.0,1.0,0.001011843,2.0,2.0,0.0,1.0
2020-05-31T13:12:49,105225.0,1.0,0.001040224,2.0,2.0,0.0,1.0
2020-05-31T13:12:54,105226.0,1.0,0.001339363,2.0,2.0,0.0,1.0
2020-05-31T13:12:59,105227.0,0.0,0.001420909,2.0,2.0,0.0,1.0
2020-05-31T13:13:04,105228.0,1.0,0.001377371,2.0,2.0,0.0,1.0
2020-05-31T13:13:09,105229.0,1.0,0.001118396,2.0,2.0,0.0,1.0
2020-05-31T13:13:14,105230.0,1.0,0.00118135,2.0,2.0,0.0,1.0
2020-05-31T13:13:19,105231.0,1.0,0.001642287,2.0,2.0,0.0,1.0
2020-05-31T13:13:24,105232.0,1.0,0.001752384,2.0,2.0,0.0,1.0
2020-05-31T13:13:29,105233.0,1.0,0.00108637,2.0,2.0,0.0,1.0
2020-05-31T13:13:34,105234.0,1.0,0.001995193,2.0,2.0,0.0,1.0
2020-05-31T13:13:39,105235.0,1.0,0.001261216,2.0,2.0,0.0,1.0
2020-05-31T13:13:44,105236.0,1.0,0.001805367,2.0,2.0,0.0,1.0
2020-05-31T13:13:49,105237.0,1.0,0.001089259,2.0,2.0,0.0,1.0
2020-05-31T13:13:54,105238.0,1.0,0.001114256,2.0,2.0,0.0,1.0
2020-05-31T13:13:59,105239.0,1.0,0.001085256,2.0,2.0,0.0,1.0
2020-05-31T13:14:04,105240.0,1.0,0.001273554,2.0,2.0,0.0,1.0
2020-05-31T13:14:09,105241.0,1.0,0.001252642,2.0,2.0,0.0,1.0
2020-05-31T13:14:14,105242.0,1.0,0.001154928,2.0,2.0,0.0,1.0
2020-05-31T13:14:19,105243.0,2.0,0.001238795,2.0,2.0,0.0,1.0
2020-05-31T13:14:24,105244.0,1.0,0.001565145,2.0,2.0,0.0,1.0
2020-05-31T13:14:29,105245.0,1.0,0.00104084,2.0,2.0,0.0,1.0
2020-05-31T13:14:34,105246.0,1.0,0.001488632,2.0,2.0,0.0,1.0
2020-05-31T13:14:39,105247.0,1.0,0.001134768,2.0,2.0,0.0,1.0
2020-05-31T13:14:44,105248.0,1.0,0.00469791,2.0,2.0,0.0,1.0
2020-05-31T13:14:49,105249.0,1.0,0.001121086,2.0,2.0,0.0,1.0
2020-05-31T13:14:54,105250.0,1.0,0.001084951,2.0,2.0,0.0,1.0
2020-05-31T13:14:59,105251.0,1.0,0.001076719,2.0,2.0,0.0,1.0
2020-05-31T13:15:04,105252.0,1.0,0.001326322,2.0,2.0,0.0,1.0
2020-05-31T13:15:09,105253.0,1.0,0.001118744,2.0,2.0,0.0,1.0
2020-05-31T13:15:14,105254.0,1.0,0.001089999,2.0,2.0,0.0,1.0
2020-05-31T13:15:19,105255.0,0.0,0.001061058,2.0,2.0,0.0,1.0
2020-05-31T13:15:24,105256.0,1.0,0.001026032,2.0,2.0,0.0,1.0
2020-05-31T13:15:29,105257.0,0.0,0.000965226,2.0,2.0,0.0,1.0
2020-05-31T13:15:34,105258.0,1.0,0.001237651,2.0,2.0,0.0,1.0
2020-05-31T13:15:39,105259.0,1.0,0.001211988,2.0,2.0,0.0,1.0
2020-05-31T13:15:44,105260.0,1.0,0.001150296,2.0,2.0,0.0,1.0
2020-05-31T13:15:49,105261.0,1.0,0.001099964,2.0,2.0,0.0,1.0
2020-05-31T13:15:54,105262.0,1.0,0.001213441,2.0,2.0,0.0,1.0
2020-05-31T13:15:59,105263.0,1.0,0.001059527,2.0,2.0,0.0,1.0
2020-05-31T13:16:04,105264.0,1.0,0.001087827,2.0,2.0,0.0,1.0
2020-05-31T13:16:09,105265.0,0.0,0.00121544,2.0,2.0,0.0,1.0
2020-05-31T13:16:14,105266.0,1.0,0.001206414,2.0,2.0,0.0,1.0
2020-05-31T13:16:19,105267.0,1.0,0.001334929,2.0,2.0,0.0,1.0
2020-05-31T13:16:24,105268.0,1.0,0.001055504,2.0,2.0,0.0,1.0
2020-05-31T13:16:29,105269.0,1.0,0.001517972,2.0,2.0,0.0,1.0
2020-05-31T13:16:34,105270.0,1.0,0.001452437,2.0,2.0,0.0,1.0
2020-05-31T13:16:39,105271.0,1.0,0.000985598,2.0,2.0,0.0,1.0
2020-05-31T13:16:44,105272.0,1.0,0.001161356,2.0,2.0,0.0,1.0
2020-05-31T13:16:49,105273.0,1.0,0.001230255,2.0,2.0,0.0,1.0
2020-05-31T13:16:54,105274.0,1.0,0.000937548,2.0,2.0,0.0,1.0
2020-05-31T13:16:59,105275.0,1.0,0.000993046,2.0,2.0,0.0,1.0
2020-05-31T13:17:04,105276.0,1.0,0.001061427,2.0,2.0,0.0,1.0
2020-05-31T13:17:09,105277.0,1.0,0.001258096,2.0,2.0,0.0,1.0
2020-05-31T13:17:14,105278.0,1.0,0.001160518,2.0,2.0,0.0,1.0
2020-05-31T13:17:19,105279.0,0.0,0.001142243,2.0,2.0,0.0,1.0
2020-05-31T13:17:24,105280.0,1.0,0.001064751,2.0,2.0,0.0,1.0
2020-05-31T13:17:29,105281.0,1.0,0.000957786,2.0,2.0,0.0,1.0
2020-05-31T13:17:34,105282.0,1.0,0.000902382,2.0,2.0,0.0,1.0
2020-05-31T13:17:39,105283.0,1.0,0.001090769,2.0,2.0,0.0,1.0
2020-05-31T13:17:44,105284.0,0.0,0.001132546,2.0,2.0,0.0,1.0
2020-05-31T13:17:49,105285.0,1.0,0.001035463,2.0,2.0,0.0,1.0
2020-05-31T13:17:54,105286.0,1.0,0.001268072,2.0,2.0,0.0,1.0
2020-05-31T13:17:59,105287.0,1.0,0.001150941,2.0,2.0,0.0,1.0
2020-05-31T13:18:04,105288.0,1.0,0.002132362,2.0,2.0,0.0,1.0
2020-05-31T13:18:09,105289.0,1.0,0.001071248,2.0,2.0,0.0,1.0
2020-05-31T13:18:14,105290.0,1.0,0.001777548,2.0,2.0,0.0,1.0
2020-05-31T13:18:19,105291.0,1.0,0.002364169,2.0,2.0,0.0,1.0
2020-05-31T13:18:24,105292.0,1.0,0.003201514,2.0,2.0,0.0,1.0
2020-05-31T13:18:29,105293.0,1.0,0.0015665,2.0,2.0,0.0,1.0
2020-05-31T13:18:34,105294.0,1.0,0.001364469,2.0,2.0,0.0,1.0
2020-05-31T13:18:39,105295.0,1.0,0.001200471,2.0,2.0,0.0,1.0
2020-05-31T13:18:44,105296.0,1.0,0.001391038,2.0,2.0,0.0,1.0
2020-05-31T13:18:49,105297.0,1.0,0.001104827,2.0,2.0,0.0,1.0
2020-05-31T13:18:54,105298.0,1.0,0.001155509,2.0,2.0,0.0,1.0
2020-05-31T13:18:59,105299.0,1.0,0.001278173,2.0,2.0,0.0,1.0
2020-05-31T13:19:04,105300.0,1.0,0.001130842,2.0,2.0,0.0,1.0
2020-05-31T13:19:09,105301.0,1.0,0.001154813,2.0,2.0,0.0,1.0
2020-05-31T13:19:14,105302.0,0.0,0.002281477,2.0,2.0,0.0,1.0
2020-05-31T13:19:19,105303.0,1.0,0.001232059,2.0,2.0,0.0,1.0
2020-05-31T13:19:24,105304.0,1.0,0.001275756,2.0,2.0,0.0,1.0
2020-05-31T13:19:29,105305.0,1.0,0.001398362,2.0,2.0,0.0,1.0
2020-05-31T13:19:34,105306.0,1.0,0.001225464,2.0,2.0,0.0,1.0
2020-05-31T13:19:39,105307.0,1.0,0.001318347,2.0,2.0,0.0,1.0
2020-05-31T13:19:44,105308.0,1.0,0.001129709,2.0,2.0,0.0,1.0
2020-05-31T13:19:49,105309.0,1.0,0.001181212,2.0,2.0,0.0,1.0
2020-05-31T13:19:54,105310.0,1.0,0.001178098,2.0,2.0,0.0,1.0
2020-05-31T13:19:59,105311.0,1.0,0.001244477,2.0,2.0,0.0,1.0
2020-05-31T13:20:04,105312.0,1.0,0.001162948,2.0,2.0,0.0,1.0
2020-05-31T13:20:09,105313.0,1.0,0.001063028,2.0,2.0,0.0,1.0
2020-05-31T13:20:14,105314.0,1.0,0.001065799,2.0,2.0,0.0,1.0
2020-05-31T13:20:19,105315.0,1.0,0.001178237,2.0,2.0,0.0,1.0
